A,35.24,36.0
AA,33.82,32.73
AAPL,165.15,166.26
ABC,39.3,40.0
ABI,35.45,34.99
ABK,11.25,12.41
ABT,57.87,56.99
ACAS,22.15,23.48
ACE,48.5,49.65
ACS,50.9,50.71
ADBE,40.77,41.82
ADI,30.33,30.89
ADM,29.92,30.08
ADP,43.26,42.65
ADSK,33.8,33.91
AEE,40.46,40.46
AEP,40.02,39.8
AES,17.12,16.77
AET,38.63,40.77
AFL,61.12,60.32
AGN,52.3,53.08
AIG,28.23,30.1
AIV,39.61,40.4
AIZ,65.08,65.21
AKAM,33.15,33.34
ALL,45.77,46.17
ALTR,21.43,21.8
AMAT,17.55,17.57
AMD,4.45,4.67
AMGN,54.61,53.92
AMP,41.32,40.51
AMT,39.38,40.64
AMZN,67.78,70.54
AN,9.28,9.39
ANF,60.29,63.09
AOC,46.14,46.16
APA,114.21,108.76
APC,62.54,59.76
APD,98.51,97.7
APOL,60.89,59.8
ASH,40.86,41.73
ATI,53.5,52.4
AVB,95.96,100.69
AVP,36.37,36.63
AVY,44.1,44.0
AW,12.09,11.98
AXP,38.35,39.34
AYE,47.56,46.22
AZO,127.85,130.58
BA,67.25,66.72
BAC,32.09,33.44
BAX,69.09,68.04
BBBY,29.15,29.44
BBT,28.6,28.9
BBY,38.78,39.71
BC,16.47,16.89
BCR,92.04,91.57
BDK,59.28,59.98
BDX,85.43,85.6
BEN,96.16,99.96
BF.B,72.09,72.41
BHI,86.48,83.41
BIG,28.84,30.02
BIIB,71.31,71.38
BJS,31.47,30.37
BK,36.545,36.03
BLL,50.62,49.93
BMC,36.81,36.74
BMS,25.16,26.17
BMY,22.01,21.89
BNI,98.49,99.95
BRCM,27.02,26.24
BRL,64.83,66.32
BSC,84.11,86.72
BSX,12.33,12.48
BTU,66.78,62.53
BUD,67.21,67.36
BXP,99.03,100.0
C,20.64,21.12
CA,23.63,23.8
CAG,20.84,21.64
CAH,53.14,52.23
CAM,50.01,48.4
CAT,73.95,72.42
CB,48.49,48.61
CBE,44.15,43.47
CBG,20.05,19.97
CBH,37.67,38.01
CBS,17.39,18.06
CC,4.76,4.87
CCE,17.02,17.36
CCL,39.73,39.9
CCU,35.63,35.62
CEG,80.9,78.21
CELG,71.97,70.45
CFC,6.85,6.96
CHK,51.18,46.96
CHRW,51.51,49.56
CI,38.0,37.58
CIEN,22.94,22.71
CINF,27.32,27.64
CIT,9.09,9.54
CL,70.37,70.11
CLX,54.79,54.76
CMA,30.95,31.82
CMCSA,19.83,20.05
CME,363.52,390.62
CMI,70.19,69.74
CMS,13.66,13.54
CNP,15.64,15.43
CNX,80.75,78.44
COF,42.0,43.25
COH,28.05,29.52
COL,48.23,49.17
COP,84.81,81.83
COST,63.19,63.43
COV,51.0,49.96
CPB,35.77,36.42
CPWR,10.16,10.51
CSC,47.52,48.84
CSCO,22.0,22.17
CSX,63.0,65.04
CTAS,28.78,29.2
CTL,37.11,37.31
CTSH,27.97,28.58
CTX,15.11,15.62
CTXS,27.81,27.47
CVG,13.38,12.72
CVH,32.5,34.87
CVS,38.34,39.0
CVX,85.79,82.65
CZN,11.7,12.13
D,44.55,43.67
DD,45.42,45.02
DDR,34.99,35.53
DDS,10.77,11.69
DE,71.65,71.52
DELL,23.89,23.81
DF,20.45,21.66
DFS,14.69,15.32
DGX,53.89,54.12
DHI,12.78,12.53
DHR,81.6,80.79
DIS,30.57,31.15
DOV,49.68,49.43
DOW,34.59,34.24
DRI,31.98,33.44
DTE,42.0,41.28
DTV,26.51,26.8
DUK,17.34,17.22
DVN,98.56,93.31
DYN,7.47,7.08
EBAY,25.37,25.38
ECL,44.18,44.29
ED,39.27,39.0
EDS,24.69,24.74
EFX,34.55,34.92
EIX,49.95,48.56
EK,14.68,15.31
EL,43.57,44.4
EMC,12.86,14.17
EMN,66.91,67.33
EMR,50.61,50.2
EOG,106.97,103.02
EP,18.43,17.77
EQ,47.31,47.37
EQR,43.28,44.54
ERTS,48.41,49.07
ESRX,64.5,65.41
ESV,76.55,72.8
ETFC,3.53,3.41
ETN,73.74,73.55
ETR,112.31,108.32
EXC,84.2,81.63
EXPD,39.6,38.72
EXPE,18.3,18.76
F,5.95,6.03
FCX,100.72,98.74
FDO,23.16,24.03
FDX,81.0,83.04
FE,77.72,73.91
FHN,10.19,10.61
FII,35.22,35.86
FIS,20.47,20.51
FISV,48.69,48.11
FITB,14.22,14.65
FLR,87.36,82.6
FNM,15.83,15.0
FO,58.2,60.27
FPL,65.74,63.76
FRE,10.96,10.8
FRX,35.47,35.27
GAS,39.78,39.14
GCI,17.83,19.07
GD,84.91,89.27
GE,28.75,29.33
GENZ,77.2,75.92
GGP,29.78,32.39
GILD,51.41,52.7
GIS,65.08,65.17
GLW,20.17,20.12
GM,14.69,14.62
GME,43.4,44.23
GNW,17.44,17.6
GOOG,482.0,489.22
GPC,40.9,40.82
GPS,16.7,17.21
GR,44.17,46.35
GS,187.98,187.87
GT,20.01,20.61
GWW,91.52,90.34
HAL,46.01,44.17
HAR,41.9,44.22
HAS,38.7,39.82
HBAN,7.95,7.63
HCBK,19.19,18.45
HD,23.76,25.03
HES,97.43,92.24
HIG,62.56,64.44
HNZ,49.4,49.71
HOG,37.84,39.31
HON,52.12,52.73
HOT,39.0,39.82
HPC,19.93,20.26
HPQ,43.68,44.28
HRB,24.5,24.08
HSP,38.07,38.05
HST,13.5,13.81
HSY,35.765,36.85
HUM,42.33,43.86
IACI,18.25,18.53
IBM,129.78,129.52
ICE,97.2,95.0
IFF,40.95,40.19
IGT,23.4,23.97
INTC,22.2,22.3
INTU,27.88,27.68
IP,24.09,24.39
IPG,7.8,8.03
IR,36.08,37.11
ITT,63.5,65.32
ITW,47.86,47.83
JAVA,9.83,10.52
JBL,16.38,16.65
JCI,31.08,31.78
JCP,30.85,32.43
JDSU,11.15,11.03
JEC,83.04,81.77
JNJ,68.32,68.27
JNPR,22.48,22.89
JNS,27.02,27.4
JNY,15.4,16.28
JPM,40.91,41.96
JWN,28.73,30.61
K,52.48,53.55
KBH,19.25,19.74
KEY,12.0,12.11
KFT,29.29,29.8
KG,11.48,11.57
KIM,34.55,36.97
KLAC,38.36,39.1
KMB,55.99,56.69
KO,51.52,52.5
KR,28.69,28.18
KSS,42.05,44.06
LEG,19.03,19.57
LEH,20.6,21.1
LEN,12.87,13.54
LH,71.97,71.65
LIZ,13.33,14.06
LLL,93.56,95.65
LLTC,31.42,31.11
LLY,47.24,47.62
