A,25.32,26.13
AA,12.66,12.89
AAPL,192.7,194.0301
ABC,23.16,23.43
ABI,32.37,32.86
ABK,11.25,12.41
ABT,51.04,51.62
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,55.205,55.07
ADBE,33.98,34.7
ADI,26.5,26.87
ADM,32.28,32.43
ADP,40.99,42.24
ADSK,25.26,26.12
AEE,24.28,24.75
AEP,30.97,31.33
AES,13.43,13.86
AET,28.05,28.6
AFL,41.95,42.57
AGN,57.59,59.16
AIG,37.17,39.28
AIV,12.73,12.77
AIZ,30.43,30.62
AKAM,22.82,22.85
ALL,29.17,29.05
ALTR,20.06,19.94
AMAT,12.12,12.4
AMD,4.81,4.83
AMGN,53.06,54.05
AMP,36.83,37.23
AMT,38.75,38.7
AMZN,117.5,120.61
AN,17.91,18.02
ANF,33.12,35.12
AOC,42.93,43.36
APA,98.75,99.04
APC,65.37,65.98
APD,78.25,79.51
APOL,57.01,56.47
ASH,46.29,46.43
ATI,31.91,32.77
AVB,69.415,69.61
AVP,32.56,33.25
AVY,36.79,37.54
AW,10.66,10.77
AXP,36.25,37.74
AYE,22.54,22.99
AZO,140.16,140.21
BA,48.49,49.77
BAC,14.91,15.13
BAX,54.19,54.84
BBBY,36.3,37.09
BBT,24.23,24.57
BBY,38.72,40.05
BC,16.47,16.89
BCR,77.54,77.98
BDK,60.4,61.48
BDX,68.66,68.85
BEN,108.29,110.99
BF.B,48.64,49.17
BHI,41.26,42.12
BIG,25.19,25.4
BIIB,43.0,44.39
BJS,18.9,19.28
BK,26.19,26.73
BLL,48.97,49.27
BMC,36.79,37.39
BMS,27.09,27.49
BMY,22.27,22.5
BNI,97.1,96.98
BRCM,26.81,27.18
BRL,49.13,49.21
BSC,84.11,86.72
BSX,8.1,8.05
BTU,42.03,42.84
BUD,47.74,47.7
BXP,60.79,62.15
C,4.05,4.06
CA,21.07,21.51
CAG,20.91,21.29
CAH,29.26,29.63
CAM,38.85,39.47
CAT,56.74,57.99
CB,48.83,49.41
CBE,43.34,43.56
CBG,10.62,10.7
CBH,37.67,38.01
CBS,12.02,12.79
CC,4.76,4.87
CCE,19.11,19.72
CCL,30.3,30.82
CCU,31.35,32.14
CEG,31.98,32.77
CELG,51.71,51.832
CFC,6.85,6.96
CHK,24.51,24.82
CHRW,54.97,56.04
CI,30.37,30.44
CIEN,26.16,26.67
CINF,25.77,25.87
CIT,24.22,25.39
CL,78.59,79.6
CLX,59.26,59.47
CMA,27.28,27.19
CMCSA,14.29,14.2
CME,299.95,306.21
CMI,45.63,47.07
CMS,13.22,13.43
CNP,12.66,12.74
CNX,44.93,45.74
COF,37.54,38.46
COH,32.89,33.96
COL,50.03,51.83
COP,51.56,51.95
COST,58.26,59.41
COV,43.55,44.2
CPB,31.69,32.14
CPWR,7.32,7.38
CSC,51.91,52.7
CSCO,24.06,23.9301
CSX,45.72,46.89
CTAS,28.41,28.62
CTL,33.5,34.27
CTSH,42.34,42.78
CTX,23.26,23.83
CTXS,37.43,38.34
CVG,14.93,14.97
CVH,21.78,21.9
CVS,28.45,28.87
CVX,76.62,77.24
CZN,11.07,11.49
D,35.43,35.81
DD,32.47,33.38
DDR,38.97,40.58
DDS,16.07,16.26
DE,47.06,48.11
DELL,14.79,14.91
DF,16.96,17.01
DFS,14.05,14.53
DGX,56.65,57.6
DHI,11.68,11.83
DHR,70.59,71.52
DIS,28.23,29.0
DOV,39.02,40.13
DOW,24.04,24.9
DRI,32.18,32.78
DTE,37.87,38.54
DTV,26.38,28.54
DUK,15.91,16.05
DVN,67.61,68.93
DYN,8.1,8.08
EBAY,22.96,23.24
ECL,44.63,45.14
ED,41.23,41.55
EDS,18.75,19.05
EFX,27.73,28.53
EIX,31.84,32.18
EK,3.75,4.19
EL,44.81,46.17
EMC,16.7,16.81
EMN,55.37,56.52
EMR,39.95,41.12
EOG,85.84,88.03
EP,9.99,9.99
EQ,43.91,44.26
EQR,28.75,29.27
ERTS,17.95,18.16
ESRX,82.9,83.81
ESV,56.7,58.19
ETFC,1.46,1.49
ETN,62.71,64.52
ETR,77.37,77.68
EXC,46.75,47.15
EXPD,31.52,31.52
EXPE,22.55,23.63
F,7.36,7.45
FCX,78.25,79.5
FDO,28.61,28.68
FDX,73.53,75.0
FE,42.15,42.61
FHN,12.22,12.38
FII,26.49,26.58
FIS,22.12,22.55
FISV,46.69,47.7
FITB,9.07,9.22
FLR,45.37,45.25
FNM,28.0,28.27
FO,38.96,39.85
FPL,50.24,50.23
FRE,25.53,26.18
FRX,28.0,28.39
GAS,37.81,38.45
GCI,10.16,10.68
GD,64.06,65.39
GE,14.28,14.43
GENZ,51.07,52.02
GGP,34.8,37.37
