A,35.8,36.44
AA,13.62,13.85
AAPL,258.18,266.4695
ABC,31.29,31.41
ABI,32.37,32.86
ABK,11.25,12.41
ABT,51.59,51.12
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.37,52.22
ADBE,35.36,35.97
ADI,29.95,30.42
ADM,28.63,28.46
ADP,44.9,45.07
ADSK,32.32,33.64
AEE,26.9,26.64
AEP,33.75,33.98
AES,12.17,12.34
AET,30.99,30.75
AFL,54.36,54.6
AGN,62.44,62.0
AIG,40.74,43.25
AIV,20.34,21.36
AIZ,34.66,34.92
AKAM,33.2,34.35
ALL,34.61,35.17
ALTR,25.94,26.7
AMAT,14.22,14.37
AMD,9.57,9.86
AMGN,57.5,58.16
AMP,47.94,48.58
AMT,41.63,42.17
AMZN,147.17,150.09
AN,20.73,20.55
ANF,47.5,48.72
AOC,42.93,43.36
APA,106.93,108.24
APC,71.81,73.37
APD,76.26,77.32
APOL,65.84,64.88
ASH,46.29,46.43
ATI,54.64,55.84
AVB,95.19,99.05
AVP,33.31,33.01
AVY,37.75,38.57
AW,10.66,10.77
AXP,45.66,46.77
AYE,21.91,21.67
AZO,180.05,182.24
BA,74.46,75.59
BAC,18.03,18.54
BAX,49.9,51.13
BBBY,46.2,47.35
BBT,33.5,34.34
BBY,45.58,47.19
BC,16.47,16.89
BCR,86.59,85.42
BDK,67.03,69.52
BDX,77.56,77.27
BEN,116.96,117.22
BF.B,58.94,59.43
BHI,49.925,51.8
BIG,39.13,40.42
BIIB,52.58,52.03
BJS,22.6,23.32
BK,31.94,32.42
BLL,53.78,54.76
BMC,40.9,41.06
BMS,30.82,31.24
BMY,25.01,24.44
BNI,88.4,89.1
BRCM,34.91,35.55
BRL,49.13,49.21
BSC,84.11,86.72
BSX,7.21,7.21
BTU,45.56,46.43
BUD,47.74,47.7
BXP,77.17,79.37
C,4.85,4.87
CA,23.43,23.72
CAG,24.88,24.99
CAH,35.43,35.94
CAM,44.81,45.82
CAT,66.67,67.51
CB,52.02,52.31
CBE,43.34,43.56
CBG,16.95,17.34
CBH,37.67,38.01
CBS,15.93,16.43
CC,4.76,4.87
CCE,27.98,28.03
CCL,39.68,41.6
CCU,31.35,32.14
CEG,37.19,37.32
CELG,58.74,58.66
CFC,6.85,6.96
CHK,23.42,23.88
CHRW,60.1,61.462
CI,33.85,33.53
CIEN,26.16,26.67
CINF,29.6,29.85
CIT,24.22,25.39
CL,83.84,83.98
CLX,64.99,64.65
CMA,43.54,44.6
CMCSA,18.39,18.8
CME,321.79,337.97
CMI,65.98,68.06
CMS,15.72,15.8
CNP,14.34,14.36
CNX,42.45,43.6
COF,44.11,45.55
COH,42.63,43.19
COL,65.53,67.84
COP,56.74,56.98
COST,59.23,60.22
COV,43.55,44.2
CPB,35.84,35.78
CPWR,8.59,8.87
CSC,54.9,55.34
CSCO,27.08,27.32
CSX,54.98,55.7
CTAS,28.05,28.68
CTL,35.57,35.01
CTSH,52.48,53.69
CTX,23.26,23.83
CTXS,47.86,48.3
CVG,14.93,14.97
CVH,23.85,23.59
CVS,36.89,36.83
CVX,81.08,81.2
CZN,11.07,11.49
D,41.21,41.35
DD,39.13,39.47
DDR,38.97,40.58
DDS,16.07,16.26
DE,60.0,60.96
DELL,16.95,17.46
DF,16.41,16.32
DFS,15.49,15.82
DGX,58.04,58.02
DHI,12.92,13.69
DHR,83.45,84.39
DIS,36.3,36.78
DOV,48.6,50.25
DOW,29.96,30.28
DRI,47.24,48.66
DTE,46.64,47.26
DTV,36.04,36.18
DUK,16.24,16.21
DVN,66.54,67.72
DYN,8.1,8.08
EBAY,24.42,24.78
ECL,46.3,46.9
ED,45.02,45.2
EDS,18.75,19.05
EFX,34.59,35.91
EIX,34.15,34.09
EK,7.42,7.85
EL,67.35,68.97
EMC,19.62,19.84
EMN,65.87,67.12
EMR,51.4,52.59
EOG,110.97,113.01
EP,11.21,11.7
EQ,43.91,44.26
EQR,42.5,43.75
ERTS,19.64,19.84
ESRX,103.51,103.1
ESV,56.7,58.19
ETFC,1.77,1.83
ETN,77.59,78.72
ETR,81.65,82.08
EXC,43.64,43.65
EXPD,40.28,40.79
EXPE,24.26,24.53
F,14.0,14.2
FCX,77.72,80.5
FDO,38.8,39.82
FDX,91.01,91.71
FE,37.48,37.34
FHN,14.35,14.7
FII,26.32,26.39
FIS,25.34,25.75
FISV,53.21,53.84
FITB,14.93,14.96
FLR,52.13,53.11
FNM,28.0,28.27
FO,52.94,53.73
FPL,50.2,50.9
FRE,25.53,26.18
FRX,27.24,27.05
GAS,43.48,43.95
GCI,18.29,18.28
GD,77.56,78.21
GE,18.91,18.95
GENZ,54.82,53.44
GGP,34.8,37.37
GILD,41.27,40.59
GIS,70.25,70.4
GLW,20.39,20.69
GM,23.6,24.2
GME,25.0,25.03
GNW,18.34,18.68
GOOG,551.15,547.06
GPC,42.85,42.98
GPS,25.49,26.07
GR,72.22,76.51
GS,157.93,159.05
GT,14.35,14.49
GWW,106.73,110.65
HAL,32.92,33.73
HAR,49.76,50.67
HAS,39.88,40.41
HBAN,6.63,6.89
HCBK,14.2,14.01
HD,35.15,35.72
HES,63.4,64.2
HIG,28.39,28.86
HNZ,46.38,46.63
HOG,33.78,35.22
HON,46.32,47.44
HOT,49.86,53.72
HPC,18.13,18.74
HPQ,53.32,53.31
HRB,17.84,17.67
HSP,56.83,56.89
HST,15.55,16.32
HSY,45.82,48.08
HUM,44.38,44.48
IACI,21.6,22.06
IBM,128.64,129.13
ICE,111.17,116.84
IFF,49.91,50.68
IGT,19.43,19.6
INTC,23.54,23.99
INTU,35.59,35.99
IP,27.84,28.37
IPG,9.6,9.85
IR,39.32,40.39
ITT,56.65,57.49
ITW,50.68,52.35
JAVA,17.25,17.54
JBL,16.5,16.9
JCI,34.24,35.01
JCP,30.42,31.65
JDSU,13.49,13.71
JEC,47.71,48.85
JNJ,65.18,64.78
JNPR,29.57,29.7
JNS,14.4,14.14
JNY,15.13,15.02
JPM,44.91,44.74
JWN,43.32,45.34
K,53.71,53.98
KBH,24.01,24.99
KEY,8.68,9.12
KFT,30.25,30.19
KG,11.38,11.1
KIM,15.18,15.7
KLAC,33.09,34.45
KMB,62.68,62.12
KO,54.13,54.31
KR,23.37,23.68
KSS,56.1,58.57
LEG,23.59,23.8
LEH,53.51,55.57
LEN,18.38,19.74
LH,80.32,80.69
LIZ,18.05,18.41
LLL,96.44,96.73
LLTC,30.36,30.96
LLY,35.79,35.38
LM,31.85,32.08
LMT,85.89,86.67
LNC,31.97,32.22
LOW,26.61,27.53
LSI,6.3,6.52
LTD,27.87,28.59
LTR,42.95,43.68
LUK,26.41,26.53
LUV,13.56,13.44
LXK,38.1,38.93
M,23.26,24.48
MAR,34.75,36.82
MAS,17.39,18.1
MAT,23.47,23.43
MBI,12.4,14.58
MCD,70.25,71.03
MCHP,29.705,30.48
MCK,65.43,66.76
MCO,25.69,26.06
MDP,36.73,37.01
MDT,44.5,44.15
MER,52.37,54.42
MET,45.78,46.68
MHP,34.19,33.23
MHS,64.53,63.96
MI,9.82,10.15
