A,18.42,17.26
AA,10.18,9.31
AAPL,91.33,88.93
ABC,30.2,29.88
ABI,32.37,32.86
ABK,11.25,12.41
ABT,51.1,50.15
ACAS,4.49,3.77
ACE,52.73,52.75
ACS,41.23,37.54
ADBE,22.74,21.0
ADI,16.72,16.1
ADM,26.28,25.55
ADP,39.74,37.71
ADSK,16.24,14.83
AEE,35.05,33.08
AEP,30.53,30.42
AES,7.44,6.91
AET,21.46,19.76
AFL,44.77,41.32
AGN,36.68,33.41
AIG,1.96,1.65
AIV,11.1,9.86
AIZ,21.22,19.65
AKAM,12.01,11.25
ALL,24.66,21.61
ALTR,14.41,14.02
AMAT,9.36,8.88
AMD,2.31,2.0
AMGN,54.94,54.77
AMP,17.36,15.44
AMT,26.59,25.43
AMZN,42.0,40.47
AN,8.51,8.55
ANF,18.31,16.47
AOC,45.8,43.09
APA,74.0,69.46
APC,38.54,37.6
APD,46.71,43.31
APOL,76.51,71.06
ASH,46.29,46.43
ATI,22.31,20.0
AVB,58.21,50.28
AVP,20.7,19.78
AVY,30.19,27.21
AW,10.12,9.82
AXP,22.39,19.64
AYE,34.29,32.08
AZO,107.55,101.05
BA,41.64,39.88
BAC,15.59,12.85
BAX,51.62,51.48
BBBY,19.89,18.3
BBT,29.57,25.03
BBY,19.92,19.02
BC,16.47,16.89
BCR,80.6,79.19
BDK,41.66,40.07
BDX,62.5,62.03
BEN,59.13,51.47
BF.B,43.02,43.01
BHI,32.41,28.7
BIG,16.57,15.54
BIIB,41.43,39.02
BJS,11.16,9.8
BK,29.22,25.85
BLL,35.61,33.53
BMC,24.34,22.94
BMS,26.39,24.46
BMY,20.43,19.36
BNI,74.87,71.55
BRCM,15.02,14.12
BRL,64.56,62.84
BSC,84.11,86.72
BSX,5.98,5.91
BTU,22.25,19.55
BUD,47.74,47.7
BXP,51.01,44.49
C,7.9,6.45
CA,16.46,15.12
CAG,14.69,14.1
CAH,31.81,31.29
CAM,19.92,18.27
CAT,38.92,36.58
CB,49.83,45.78
CBE,23.48,22.56
CBG,4.52,3.22
CBH,37.67,38.01
CBS,6.42,5.83
CC,4.76,4.87
CCE,9.0,9.0
CCL,19.85,19.59
CCU,31.35,32.14
CEG,24.5,23.93
CELG,50.59,47.82
CFC,6.85,6.96
CHK,16.41,15.0
CHRW,49.96,45.75
CI,11.77,11.16
CIEN,7.2,6.66
CINF,27.99,25.21
CIT,3.06,2.85
CL,63.58,61.43
CLX,58.61,56.63
CMA,21.83,18.33
CMCSA,16.75,15.45
CME,197.01,172.64
CMI,24.55,22.51
CMS,10.13,9.53
CNP,12.62,12.19
CNX,27.0,24.02
COF,32.96,27.13
COH,17.62,16.85
COL,33.25,31.63
COP,50.68,48.02
COST,50.73,47.91
COV,35.89,34.15
CPB,31.9,29.9
CPWR,6.19,5.62
CSC,27.31,25.48
CSCO,16.16,14.96
CSX,36.28,33.79
CTAS,23.46,22.44
CTL,26.05,24.43
CTSH,18.66,17.54
CTX,8.54,8.09
CTXS,26.58,23.24
CVG,6.18,5.45
CVH,12.12,11.1
CVS,28.23,27.07
CVX,76.5,72.02
CZN,11.07,11.49
D,35.9,34.84
DD,24.62,22.22
DDR,4.72,3.58
DDS,16.07,16.26
DE,33.8,30.4
DELL,10.91,10.05
DF,14.11,13.24
DFS,9.68,9.4
DGX,45.65,43.22
DHI,6.65,6.02
DHR,54.03,50.55
DIS,22.04,20.33
DOV,28.68,27.2
DOW,18.73,17.93
DRI,17.88,16.28
DTE,36.86,34.94
DTV,21.79,19.39
DUK,15.21,14.74
DVN,70.09,65.69
DYN,2.16,2.05
EBAY,13.01,12.23
ECL,37.11,34.57
ED,40.0,38.33
EDS,18.75,19.05
EFX,24.5,22.15
EIX,32.55,30.72
EK,7.41,7.08
EL,27.26,25.02
EMC,10.34,10.13
EMN,32.23,30.28
EMR,34.75,30.5
EOG,81.51,76.1
EP,7.05,6.25
EQ,31.8,29.26
EQR,29.83,23.85
ERTS,18.91,17.77
ESRX,57.22,52.32
ESV,31.1,27.88
ETFC,1.3,1.09
ETN,45.22,41.82
ETR,83.24,81.14
EXC,55.56,51.27
EXPD,32.82,30.49
EXPE,8.22,7.85
F,3.0,2.55
FCX,22.52,20.91
FDO,27.7,26.0
FDX,69.5,63.45
FE,56.98,54.88
FHN,10.13,8.92
FII,18.99,17.77
FIS,16.63,15.96
FISV,33.56,32.01
FITB,9.04,8.1
FLR,44.5,41.61
FNM,28.0,28.27
FO,37.17,34.88
FPL,48.14,45.3
FRE,25.53,26.18
FRX,23.74,21.2
GAS,39.14,35.93
GCI,8.5,8.18
GD,50.52,48.54
GE,16.36,15.5
GENZ,63.09,57.7
GGP,34.8,37.37
GILD,43.73,42.46
GIS,61.92,61.11
GLW,8.81,8.48
GM,5.43,4.59
GME,21.65,19.35
GNW,1.39,1.15
GOOG,286.68,265.99
GPC,37.73,36.66
GPS,13.02,12.4
GR,32.7,30.95
GS,75.8,65.76
GT,6.24,5.23
GWW,69.82,65.35
HAL,16.7,15.13
HAR,14.18,13.25
HAS,26.43,25.5
HBAN,7.75,6.6
HCBK,16.41,14.36
HD,22.55,21.21
HES,50.74,43.71
HIG,7.88,6.61
HNZ,37.92,36.66
HOG,16.55,14.71
HON,27.5,25.99
HOT,16.75,14.75
HPC,18.13,18.74
HPQ,34.08,33.44
HRB,18.63,17.42
HSP,29.68,28.11
HST,7.2,5.92
HSY,35.19,34.23
HUM,29.74,28.79
IACI,21.6,22.06
IBM,80.95,76.9
ICE,70.98,60.67
IFF,30.01,28.29
IGT,10.46,9.8
INTC,13.53,12.56
INTU,21.65,20.19
IP,12.14,11.08
IPG,3.96,3.81
IR,15.2,14.52
ITT,40.36,37.24
ITW,33.22,30.88
JAVA,3.09,2.83
JBL,6.48,6.2
JCI,17.21,15.49
JCP,18.55,16.55
JDSU,2.65,2.36
JEC,42.85,38.89
JNJ,57.66,55.33
JNPR,16.85,15.26
JNS,8.04,6.08
JNY,5.05,4.62
JPM,30.67,26.12
JWN,10.95,10.86
K,42.77,40.91
KBH,11.0,10.41
KEY,8.87,7.25
KFT,26.93,25.56
KG,9.35,9.25
KIM,13.87,11.87
KLAC,18.46,17.85
KMB,57.05,55.02
KO,46.19,44.33
KR,27.17,27.0
KSS,31.46,29.09
LEG,14.14,13.68
LEH,53.51,55.57
LEN,6.99,6.36
LH,62.17,59.56
LIZ,2.82,2.11
LLL,65.54,64.29
LLTC,19.67,18.76
LLY,33.32,31.12
LM,17.38,14.92
LMT,76.42,71.07
LNC,12.87,11.85
LOW,20.13,19.0
LSI,2.65,2.51
LTD,8.94,7.57
LTR,42.95,43.68
LUK,19.08,16.72
LUV,8.5,7.93
LXK,25.87,25.22
M,7.2,6.41
MAR,16.34,15.0
MAS,9.51,8.57
MAT,13.46,12.59
MBI,5.4,4.66
MCD,58.07,56.17
MCHP,18.27,17.18
MCK,34.15,32.03
MCO,21.04,18.83
MDP,15.8,15.2
MDT,29.84,28.67
MER,12.52,10.13
MET,27.69,24.93
MHP,24.32,22.15
MHS,41.2,38.55
MI,14.71,12.05
MIL,49.4,49.01
MKC,29.12,28.82
MMC,24.26,22.79
MMM,64.95,62.35
MNST,28.07,28.48
MO,16.0,15.26
MOLX,13.29,12.32
MON,76.8,71.15
MOT,4.24,4.11
MRK,26.37,24.85
MRO,25.12,23.21
MS,13.93,11.35
MSFT,19.9,18.61
MTB,62.85,56.23
MTG,14.99,15.98
MTW,7.82,6.54
MU,2.7,2.24
MUR,41.36,39.66
MWV,11.51,10.56
MYL,9.13,8.85
NBL,50.49,44.43
NBR,13.81,12.16
NCC,1.93,1.6
NE,25.6,22.28
NEM,31.5,30.19
NI,11.78,11.33
NKE,52.27,48.02
NOC,40.13,38.7
NOV,26.59,23.15
NOVL,4.41,4.18
NSC,48.22,45.59
NSM,10.71,10.72
NTAP,13.13,12.21
NTRS,44.44,39.4
NUE,34.01,30.96
NVDA,7.21,6.83
NVLS,12.03,11.56
NWL,13.08,11.81
NWS.A,7.57,7.04
NYT,7.41,6.97
NYX,22.86,19.79
ODP,1.97,1.82
OMC,27.67,26.27
OMX,23.64,23.22
ORCL,15.71,15.47
OXY,51.15,45.89
PAYX,27.91,26.02
PBG,17.58,16.85
PBI,24.12,22.36
PCAR,27.01,24.72
PCG,37.8,36.77
PCL,34.49,31.95
PCP,60.76,56.38
PDCO,18.47,18.16
PEG,30.01,28.21
PEP,55.56,53.64
PFE,16.18,15.28
PFG,13.7,11.86
PG,63.73,60.49
PGN,39.53,37.73
PGR,14.34,13.32
PH,39.91,37.34
PHM,9.9,9.3
PKI,17.5,16.56
PLD,3.91,2.53
PLL,26.65,25.18
PNC,50.61,44.27
PNW,29.75,28.59
POM,17.55,16.59
PPG,41.75,39.59
PPL,32.89,30.55
PRU,20.89,17.15
PSA,67.79,56.84
PTV,24.74,23.32
PX,57.69,51.61
Q,3.11,2.99
QCOM,32.6,29.96
QLGC,10.43,10.2
R,35.91,33.63
RAI,40.3,40.28
RDC,16.62,13.99
RF,9.9,8.47
RHI,20.25,18.91
RIG,64.58,57.85
RL,41.98,39.15
ROH,71.74,70.82
ROK,30.24,27.17
RRC,39.48,36.81
RRD,12.38,11.84
RSH,9.59,9.08
RTN,47.73,46.16
RX,12.83,12.66
S,2.83,2.11
SAF,47.64,47.95
SBUX,8.63,7.95
SCHW,17.64,15.55
SE,15.85,14.96
SEE,15.47,14.28
SGP,16.37,15.55
SHLD,35.59,31.84
SHW,57.75,54.29
SIAL,42.37,38.19
SII,28.05,23.61
SLB,47.44,42.08
SLE,9.04,8.84
SLM,8.95,7.3
SNA,35.48,33.03
SNDK,7.71,7.2
SO,35.75,35.17
SOV,2.41,2.11
SPG,46.43,38.0
SPLS,16.85,15.12
SRE,45.28,41.0
SSP,42.59,42.98
STI,30.43,25.17
STJ,27.39,26.8
