A,34.92,34.76
AA,12.31,12.46
AAPL,252.88,255.985
ABC,30.53,31.03
ABI,32.37,32.86
ABK,11.25,12.41
ABT,50.2,50.15
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.37,52.22
ADBE,32.7,32.96
ADI,29.04,29.24
ADM,26.19,26.45
ADP,42.96,42.66
ADSK,33.12,31.71
AEE,25.19,25.49
AEP,33.4,33.37
AES,11.31,11.09
AET,28.72,29.22
AFL,48.06,48.14
AGN,62.5,62.82
AIG,37.0,37.7
AIV,23.33,23.32
AIZ,35.2,36.45
AKAM,37.65,38.1
ALL,31.61,32.69
ALTR,24.53,24.7
AMAT,13.23,13.22
AMD,8.44,8.58
AMGN,56.9,56.6
AMP,44.98,45.51
AMT,40.52,40.88
AMZN,128.0,130.93
AN,19.96,20.01
ANF,43.03,44.23
AOC,42.93,43.36
APA,99.31,99.3
APC,64.2,61.83
APD,74.09,74.14
APOL,55.85,56.99
ASH,46.29,46.43
ATI,49.75,50.55
AVB,106.28,104.87
AVP,30.76,30.21
AVY,38.02,38.26
AW,10.66,10.77
AXP,45.41,44.43
AYE,21.23,20.75
AZO,183.0,183.03
BA,71.99,71.0
BAC,17.2,17.53
BAX,45.35,45.65
BBBY,45.77,45.21
BBT,33.11,33.2
BBY,43.62,42.9
BC,16.47,16.89
BCR,85.935,85.6
BDK,67.03,69.52
BDX,75.41,75.61
BEN,111.85,112.43
BF.B,56.38,56.79
BHI,47.15,47.32
BIG,37.35,37.48
BIIB,52.41,52.7
BJS,25.51,26.76
BK,30.2,31.18
BLL,52.06,52.19
BMC,38.23,38.08
BMS,28.58,29.39
BMY,25.1,25.06
BNI,88.4,89.1
BRCM,33.34,33.84
BRL,49.13,49.21
BSC,84.11,86.72
BSX,6.68,6.76
BTU,42.34,43.52
BUD,47.74,47.7
BXP,79.67,80.72
C,4.16,4.18
CA,22.13,21.98
CAG,24.32,24.5
CAH,34.62,35.78
CAM,38.43,39.23
CAT,65.86,65.96
CB,51.23,51.98
CBE,43.34,43.56
CBG,16.82,16.85
CBH,37.67,38.01
CBS,15.72,15.58
CC,4.76,4.87
CCE,27.5,26.96
CCL,39.7,39.6
CCU,31.35,32.14
CEG,35.71,35.46
CELG,59.92,60.24
CFC,6.85,6.96
CHK,23.38,23.17
CHRW,60.61,60.71
CI,30.78,32.0
CIEN,26.16,26.67
CINF,27.6,27.9
CIT,24.22,25.39
CL,82.91,82.72
CLX,62.56,63.11
CMA,41.22,42.6
CMCSA,19.97,19.74
CME,316.87,324.67
CMI,68.82,70.41
CMS,15.84,15.69
CNP,14.4,14.38
CNX,40.75,41.17
COF,44.14,44.24
COH,41.32,40.78
COL,64.45,64.11
COP,56.75,56.76
COST,59.72,60.36
COV,43.55,44.2
CPB,35.58,35.72
CPWR,8.31,8.43
CSC,50.44,50.96
CSCO,26.28,26.55
CSX,54.52,53.82
CTAS,26.89,26.7
CTL,34.25,34.67
CTSH,51.25,50.99
CTX,23.26,23.83
CTXS,46.64,45.99
CVG,14.93,14.97
CVH,21.71,22.06
CVS,36.26,36.06
CVX,79.69,80.19
CZN,11.07,11.49
D,41.5,41.78
DD,38.29,37.87
DDR,38.97,40.58
DDS,16.07,16.26
DE,57.29,57.51
DELL,15.56,15.77
DF,15.14,15.32
DFS,15.14,14.94
DGX,55.65,56.59
DHI,14.4,14.14
DHR,82.35,82.45
DIS,36.43,35.34
DOV,51.37,51.6
DOW,29.0,28.41
DRI,43.31,43.67
DTE,47.94,47.64
DTV,35.66,35.23
DUK,16.69,16.76
DVN,67.21,67.51
DYN,8.1,8.08
EBAY,22.94,22.66
ECL,48.06,48.59
ED,44.92,45.05
EDS,18.75,19.05
EFX,32.94,33.09
EIX,33.55,33.67
EK,5.73,6.19
EL,64.6,62.8
EMC,18.76,19.07
EMN,64.64,65.23
EMR,49.71,49.02
EOG,108.0,105.17
EP,11.87,11.78
EQ,43.91,44.26
EQR,46.7,46.27
ERTS,19.44,19.3
ESRX,99.87,102.49
ESV,56.7,58.19
ETFC,1.62,1.6475
ETN,74.07,75.02
ETR,79.22,79.19
EXC,43.0,43.69
EXPD,41.8,40.64
EXPE,23.35,23.5475
F,12.32,12.34
FCX,67.98,70.44
FDO,38.97,40.02
FDX,88.45,88.56
FE,36.73,35.72
FHN,13.66,13.92
FII,23.49,23.87
FIS,25.86,26.0
FISV,51.14,50.95
FITB,14.13,14.59
FLR,50.23,50.81
FNM,28.0,28.27
FO,50.97,50.62
FPL,50.96,50.94
FRE,25.53,26.18
FRX,26.4,27.05
GAS,42.24,42.12
GCI,16.27,16.29
GD,74.65,74.96
GE,18.22,18.1
GENZ,52.96,53.03
GGP,34.8,37.37
GILD,38.48,40.21
GIS,71.41,72.55
GLW,18.7,18.67
GM,23.6,24.2
GME,24.4,24.51
GNW,15.42,15.55
GOOG,500.55,509.76
GPC,41.94,41.75
GPS,24.53,24.68
GR,73.47,73.66
GS,148.1,148.19
GT,13.22,13.21
GWW,108.12,108.6
HAL,29.75,29.98
HAR,40.48,41.36
HAS,38.55,39.5
HBAN,6.52,6.545
HCBK,12.91,13.0275
HD,35.23,35.24
HES,61.14,61.41
HIG,26.41,27.28
HNZ,46.24,46.8
HOG,32.45,31.54
HON,46.02,45.88
HOT,52.63,50.88
HPC,18.13,18.74
HPQ,50.3,50.93
HRB,18.49,18.34
HSP,55.61,54.98
HST,16.04,15.92
HSY,46.9,47.02
HUM,45.4,46.57
IACI,21.6,22.06
IBM,127.12,127.46
ICE,112.9,118.94
IFF,49.04,48.5
IGT,20.5,20.76
INTC,22.06,22.1725
INTU,36.3,36.64
IP,24.6,24.76
IPG,8.37,8.4
IR,39.32,40.39
ITT,53.22,53.39
ITW,49.96,49.77
JAVA,17.25,17.54
JBL,14.97,15.43
JCI,31.9,31.2
JCP,28.27,28.64
JDSU,13.16,13.7
JEC,46.0,45.71
JNJ,64.56,65.14
JNPR,27.83,28.38
JNS,13.27,13.2
JNY,15.13,15.02
JPM,42.11,42.63
JWN,41.12,41.5
K,54.04,54.74
KBH,24.01,24.99
KEY,8.5,8.54
KFT,29.64,29.75
KG,9.28,9.64
KIM,15.4,15.3
KLAC,33.63,33.04
KMB,61.13,61.52
KO,53.43,53.66
KR,22.52,22.55
KSS,55.09,56.1
LEG,24.07,23.84
LEH,53.51,55.57
LEN,19.65,19.31
LH,77.71,77.67
LIZ,18.05,18.41
LLL,92.51,92.56
LLTC,29.4,29.06
LLY,34.96,35.08
LM,30.33,30.37
LMT,84.44,84.84
LNC,29.11,28.74
LOW,26.74,26.65
LSI,5.82,5.79
LTD,26.6,26.5
LTR,42.95,43.68
LUK,24.52,24.73
LUV,12.97,13.03
LXK,36.96,38.5
M,22.4,23.22
MAR,35.54,35.26
MAS,15.48,15.47
MAT,22.99,22.88
MBI,12.4,14.58
MCD,70.4,70.66
MCHP,28.83,28.99
MCK,66.89,67.32
MCO,24.1,24.58
MDP,34.91,35.12
MDT,43.02,43.0
MER,52.37,54.42
MET,43.87,43.89
MHP,32.28,31.91
MHS,58.8,58.82
MI,8.71,9.15
MIL,105.95,106.04
MKC,39.32,39.44
MMC,23.84,23.49
MMM,87.04,86.59
MNST,28.07,28.48
MO,21.15,21.22
MOLX,21.84,21.81
MON,60.68,60.98
MOT,6.94,6.87
MRK,35.42,35.59
MRO,31.67,31.77
MS,28.97,29.29
MSFT,29.72,29.85
MTB,86.54,87.41
MTG,14.99,15.98
MTW,41.0,42.08
MU,9.29,9.26
MUR,57.58,56.38
MWV,25.73,25.94
MYL,21.42,21.83
NBL,75.7,74.93
NBR,20.56,20.39
NCC,16.8,17.24
NE,48.9,49.93
NEM,53.26,53.52
NI,16.48,16.2
NKE,76.87,75.21
