A,28.73,28.81
AA,13.73,13.94
AAPL,184.44,184.02
ABC,21.73,21.95
ABI,32.37,32.86
ABK,11.25,12.41
ABT,45.81,46.52
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,46.34,46.85
ADBE,32.86,32.85
ADI,27.17,27.2
ADM,28.75,28.85
ADP,39.33,39.19
ADSK,23.37,24.07
AEE,25.97,25.8
AEP,32.0,31.95
AES,14.38,14.63
AET,30.49,31.0
AFL,42.06,42.28
AGN,57.22,57.34
AIG,39.33,48.4
AIV,14.74,14.53
AIZ,31.72,31.78
AKAM,18.68,19.21
ALL,30.36,30.29
ALTR,20.4,20.43
AMAT,12.85,12.66
AMD,5.57,5.81
AMGN,62.07,62.31
AMP,32.47,32.27
AMT,37.31,37.37
AMZN,89.73,90.56
AN,17.66,17.93
ANF,33.06,33.37
AOC,41.34,41.51
APA,91.31,92.06
APC,61.89,62.59
APD,79.13,79.49
APOL,68.53,74.74
ASH,46.29,46.43
ATI,34.37,34.87
AVB,75.49,74.74
AVP,32.07,31.99
AVY,35.37,35.21
AW,10.66,10.77
AXP,34.4,33.76
AYE,27.69,27.47
AZO,151.81,153.55
BA,52.6,52.86
BAC,17.39,17.25
BAX,58.13,58.27
BBBY,38.98,39.79
BBT,28.94,28.6
BBY,37.45,38.45
BC,16.47,16.89
BCR,80.0,80.09
BDK,49.31,48.26
BDX,70.03,70.54
BEN,102.58,101.54
BF.B,47.85,48.99
BHI,43.15,43.1
BIG,24.76,25.16
BIIB,49.82,50.89
BJS,19.44,19.5
BK,29.62,29.63
BLL,50.43,51.21
BMC,38.25,38.03
BMS,27.2,26.92
BMY,22.49,22.57
BNI,82.96,82.84
BRCM,29.79,30.36
BRL,49.13,49.21
BSC,84.11,86.72
BSX,10.89,11.04
BTU,37.85,38.18
BUD,47.74,47.7
BXP,68.38,68.16
C,4.24,4.43
CA,22.33,22.38
CAG,22.3,22.33
CAH,27.75,27.89
CAM,37.92,38.8
CAT,52.68,52.46
CB,48.95,48.99
CBE,37.27,37.07
CBG,12.3,12.04
CBH,37.67,38.01
CBS,12.42,12.38
CC,4.76,4.87
CCE,21.1,20.97
CCL,32.03,32.0
CCU,31.35,32.14
CEG,32.49,32.37
CELG,53.52,55.19
CFC,6.85,6.96
CHK,27.34,28.11
CHRW,58.43,58.62
CI,31.57,31.75
CIEN,15.56,16.19
CINF,25.76,25.71
CIT,24.22,25.39
CL,76.01,75.7
CLX,57.73,57.66
CMA,29.84,29.7
CMCSA,17.24,17.26
CME,305.97,304.6
CMI,45.56,44.8
CMS,13.44,13.44
CNP,12.47,12.5
CNX,45.82,46.98
COF,37.05,36.29
COH,33.32,33.01
COL,50.56,50.7
COP,46.14,46.15
COST,57.82,58.58
COV,43.55,44.2
CPB,32.29,32.81
CPWR,7.67,7.67
CSC,52.21,52.13
CSCO,23.19,23.63
CSX,44.85,45.46
CTAS,29.54,29.67
CTL,31.55,31.46
CTSH,38.53,38.8
CTX,23.26,23.83
CTXS,37.04,36.98
CVG,11.24,10.99
CVH,20.69,21.4
CVS,35.75,36.18
CVX,71.59,72.05
CZN,11.07,11.49
D,34.27,34.19
DD,33.33,33.78
DDR,38.97,40.58
DDS,16.07,16.26
DE,44.41,44.88
DELL,15.88,16.01
DF,18.27,18.32
DFS,15.94,16.03
DGX,50.56,51.49
DHI,13.13,13.04
DHR,67.51,67.66
DIS,28.12,28.0
DOV,39.14,38.68
DOW,26.24,26.0
DRI,36.74,36.72
DTE,35.16,35.17
DTV,26.28,26.79
DUK,15.89,15.75
DVN,69.23,69.87
DYN,2.17,2.21
EBAY,24.26,24.15
ECL,46.76,46.67
ED,41.27,41.35
EDS,18.75,19.05
EFX,28.51,28.79
EIX,34.84,34.55
EK,5.66,5.36
EL,36.4,36.76
EMC,16.74,16.85
EMN,53.72,54.52
EMR,40.65,40.22
EOG,80.31,81.28
EP,10.02,10.46
EQ,43.91,44.26
EQR,31.55,31.7
ERTS,18.53,18.34
ESRX,78.87,79.26
ESV,39.98,41.22
ETFC,1.83,1.99
ETN,59.08,58.53
