A,35.62,35.7
AA,43.36,41.7
AAPL,185.61,178.19
ABC,41.71,40.95
ABI,34.4,33.85
ABK,3.53,3.26
ABT,54.93,54.36
ACAS,32.56,31.88
ACE,60.19,59.16
ACS,54.44,53.69
ADBE,41.5,40.95
ADI,32.75,33.35
ADM,44.12,43.7
ADP,43.61,42.84
ADSK,39.82,39.43
AEE,45.69,45.56
AEP,43.78,43.31
AES,19.43,19.47
AET,44.33,44.65
AFL,67.07,66.45
AGN,54.72,53.94
AIG,38.2,36.96
AIV,39.85,38.58
AIZ,66.84,65.53
AKAM,39.98,39.27
ALL,49.8,49.47
ALTR,22.39,22.43
AMAT,19.08,18.89
AMD,7.16,7.08
AMGN,42.74,42.1
AMP,48.14,46.54
AMT,44.99,43.74
AMZN,80.46,78.3
AN,16.23,15.6
ANF,73.65,71.4
AOC,46.9,46.17
APA,147.33,144.75
APC,78.89,78.48
APD,102.75,100.09
APOL,44.88,43.88
ASH,57.31,56.87
ATI,81.6,77.41
AVB,104.07,101.17
AVP,38.32,38.07
AVY,50.57,49.32
AW,12.56,12.45
AXP,47.4,45.48
AYE,54.24,54.09
AZO,127.58,125.67
BA,85.41,81.19
BAC,35.4,34.63
BAX,61.58,61.28
BBBY,32.42,31.34
BBT,33.78,32.83
BBY,43.35,42.62
BC,15.91,15.09
BCR,91.17,92.09
BDK,65.85,63.98
BDX,84.1,84.45
BEN,101.62,99.57
BF.B,73.76,73.71
BHI,87.89,86.7
BIG,27.86,26.61
BIIB,63.26,61.62
BJS,31.12,30.58
BK,44.52,43.53
BLL,54.05,53.01
BMC,38.08,38.1
BMS,26.47,25.85
BMY,22.08,21.81
BNI,108.9,108.11
BRCM,26.34,25.55
BRL,40.73,41.2
BSC,9.66,9.35
BSX,13.55,13.47
BTU,78.79,76.56
BUD,50.84,52.65
BXP,99.47,96.94
C,22.13,21.06
CA,24.33,23.72
CAG,23.67,23.45
CAH,55.75,55.25
CAM,55.43,55.41
CAT,83.83,83.4
CB,53.48,52.56
CBE,45.87,46.08
CBG,23.29,21.97
CBH,37.67,38.01
CBS,23.44,22.9
CC,4.76,4.87
CCE,21.48,21.24
CCL,37.95,37.43
CCU,34.87,34.84
CEG,85.48,86.84
CELG,59.1,56.9
CFC,4.74,4.58
CHK,57.05,55.71
CHRW,65.17,63.57
CI,39.65,39.83
CIEN,30.92,30.31
CINF,35.51,35.34
CIT,11.9,10.98
CL,71.78,71.53
CLX,58.77,57.16
CMA,37.2,36.53
CMCSA,22.0,21.76
CME,484.0,464.0
CMI,70.07,69.28
CMS,15.49,15.22
CNP,16.08,15.98
CNX,99.46,97.06
COF,49.75,47.98
COH,36.04,34.09
COL,65.19,62.96
COP,93.65,92.83
COST,71.89,69.39
COV,49.1,48.63
CPB,33.11,32.9
CPWR,9.2,9.52
CSC,47.52,47.02
