A,28.91,29.17
AA,12.91,13.18
AAPL,192.7,195.46
ABC,27.37,27.01
ABI,32.37,32.86
ABK,11.25,12.41
ABT,53.63,53.97
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,60.46,59.64
ADBE,32.32,32.77
ADI,26.5,26.9
ADM,30.3,30.61
ADP,40.36,40.28
ADSK,23.11,23.07
AEE,25.0,24.86
AEP,33.69,33.64
AES,11.82,11.73
AET,28.78,29.61
AFL,48.41,47.65
AGN,57.08,58.03
AIG,22.5,22.41
AIV,15.43,15.69
AIZ,31.53,30.92
AKAM,25.53,25.32
ALL,28.69,28.91
ALTR,21.19,21.68
AMAT,11.82,12.23
AMD,7.13,7.35
AMGN,57.53,57.68
AMP,37.52,37.93
AMT,40.96,40.1
AMZN,115.85,117.39
AN,17.61,17.59
ANF,33.01,33.18
AOC,42.93,43.36
APA,99.06,98.4
APC,62.66,62.95
APD,67.59,68.64
APOL,60.46,59.93
ASH,46.29,46.43
ATI,40.29,40.99
AVB,74.07,75.59
AVP,30.2,29.24
AVY,32.62,32.77
AW,10.66,10.77
AXP,37.66,37.85
AYE,20.53,20.99
AZO,154.38,155.38
BA,59.21,58.4
BAC,14.84,15.0
BAX,56.27,56.59
BBBY,38.64,38.5
BBT,27.03,27.51
BBY,35.65,35.82
BC,16.47,16.89
BCR,81.1,79.92
BDK,69.11,68.88
BDX,74.56,74.89
BEN,98.43,98.0
BF.B,49.41,49.5
BHI,45.16,44.73
BIG,29.67,29.48
BIIB,53.25,53.53
BJS,20.63,20.47
BK,27.38,27.14
BLL,50.05,50.55
BMC,36.51,36.41
BMS,27.52,27.84
BMY,23.94,23.97
BNI,99.29,99.72
BRCM,27.94,29.391
BRL,49.13,49.21
BSC,84.11,86.72
BSX,8.16,8.21
BTU,40.85,41.91
BUD,47.74,47.7
BXP,63.64,64.53
C,3.21,3.22
CA,21.68,21.71
CAG,22.26,22.83
CAH,32.28,32.47
CAM,37.91,37.31
CAT,51.21,51.75
CB,48.25,48.53
CBE,43.34,43.56
CBG,12.65,12.34
CBH,37.67,38.01
CBS,13.02,12.95
