A,30.65,29.98
AA,13.33,13.28
AAPL,198.17,200.38
ABC,27.39,27.35
ABI,32.37,32.86
ABK,11.25,12.41
ABT,53.2,53.93
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.37,52.22
ADBE,32.26,31.45
ADI,27.51,27.99
ADM,29.68,29.77
ADP,40.48,40.59
ADSK,23.95,24.22
AEE,24.46,24.56
AEP,32.94,32.95
AES,11.79,11.77
AET,28.55,28.63
AFL,47.0,47.14
AGN,59.23,59.45
AIG,25.82,26.82
AIV,15.61,15.87
AIZ,29.5,29.86
AKAM,25.07,25.33
ALL,29.24,29.53
ALTR,22.55,22.87
AMAT,12.32,12.47
AMD,7.71,7.87
AMGN,56.02,56.48
AMP,37.7,38.26
AMT,42.26,42.62
AMZN,118.99,119.66
AN,17.56,17.72
ANF,33.06,33.85
AOC,42.93,43.36
APA,98.61,99.58
APC,64.31,65.32
APD,67.67,68.53
APOL,57.81,59.22
ASH,46.29,46.43
ATI,40.98,42.41
AVB,73.67,75.49
AVP,29.38,29.34
AVY,31.9,32.09
AW,10.66,10.77
AXP,37.79,38.42
AYE,23.49,22.72
AZO,158.2,160.85
BA,59.87,59.65
BAC,14.47,14.45
BAX,55.89,55.92
BBBY,39.22,39.78
BBT,27.0,26.92
BBY,35.23,35.76
BC,16.47,16.89
BCR,80.93,81.97
BDK,68.12,68.59
BDX,74.75,75.84
BEN,97.08,97.86
BF.B,50.54,50.65
BHI,45.67,46.5
BIG,29.99,30.61
BIIB,55.23,55.21
BJS,20.97,21.18
BK,27.18,27.05
BLL,50.86,51.39
BMC,35.99,36.1
BMS,27.73,27.99
BMY,23.76,23.91
BNI,88.4,89.1
BRCM,30.35,30.95
BRL,49.13,49.21
BSC,84.11,86.72
BSX,7.34,7.39
BTU,43.14,44.45
BUD,47.74,47.7
BXP,62.08,63.4
C,3.17,3.18
CA,21.52,21.59
CAG,23.09,23.4
CAH,33.06,33.38
CAM,40.11,40.86
CAT,55.09,56.2
CB,48.2,49.07
CBE,43.34,43.56
CBG,12.52,12.64
CBH,37.67,38.01
CBS,12.85,12.91
CC,4.76,4.87
CCE,19.05,19.28
CCL,32.74,32.82
CCU,31.35,32.14
CEG,32.66,32.39
CELG,56.3,56.89
CFC,6.85,6.96
CHK,24.64,24.96
CHRW,52.21,52.12
CI,32.87,32.76
CIEN,26.16,26.67
CINF,25.78,25.98
CIT,24.22,25.39
CL,80.11,79.66
CLX,59.97,59.36
CMA,34.81,35.0
CMCSA,15.19,15.34
CME,282.51,291.07
CMI,53.75,54.95
CMS,14.81,14.83
CNP,13.64,13.65
CNX,47.49,49.36
COF,35.1,35.14
COH,35.01,35.47
COL,52.94,53.06
COP,48.36,48.67
COST,59.22,59.28
COV,43.55,44.2
CPB,33.32,33.04
CPWR,7.17,7.1
CSC,51.74,51.27
CSCO,23.7,23.76
CSX,44.44,44.9
CTAS,24.35,24.6
CTL,34.88,34.57
CTSH,46.51,47.16
CTX,23.26,23.83
CTXS,42.45,43.16
CVG,14.93,14.97
CVH,22.3,22.33
CVS,33.15,32.99
CVX,70.535,71.01
CZN,11.07,11.49
