A,26.41,26.31
AA,12.6,12.82
AAPL,181.38,184.9
ABC,21.9,21.62
ABI,32.37,32.86
ABK,11.25,12.41
ABT,48.41,49.84
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.96,52.0
ADBE,31.7,32.35
ADI,26.43,26.26
ADM,28.72,28.43
ADP,38.89,38.79
ADSK,22.64,22.62
AEE,24.73,24.52
AEP,30.72,30.37
AES,13.69,13.78
AET,27.33,26.73
AFL,40.08,41.1
AGN,55.4,54.96
AIG,39.05,43.08
AIV,13.7,14.09
AIZ,30.46,30.85
AKAM,18.36,18.82
ALL,29.97,30.76
ALTR,19.98,19.97
AMAT,12.76,12.68
AMD,5.22,5.31
AMGN,58.88,58.58
AMP,36.23,36.43
AMT,35.09,35.65
AMZN,90.05,89.85
AN,17.16,17.25
ANF,31.1,30.62
AOC,40.43,40.35
APA,88.51,89.95
APC,58.99,59.73
APD,74.7,75.53
APOL,71.0,71.0
ASH,46.29,46.43
ATI,32.5,33.67
AVB,67.71,67.99
AVP,32.49,32.61
AVY,32.87,33.95
AW,10.66,10.77
AXP,31.95,32.49
AYE,25.36,25.4
AZO,144.21,146.05
BA,51.19,51.4
BAC,15.9,16.34
BAX,55.69,56.7
BBBY,36.35,36.65
BBT,25.35,26.71
BBY,36.39,36.41
BC,16.47,16.89
BCR,77.35,77.39
BDK,43.42,42.98
BDX,68.06,67.3
BEN,96.22,98.21
BF.B,48.75,48.2
BHI,40.89,40.66
BIG,25.33,24.83
BIIB,49.21,48.89
BJS,18.61,18.58
BK,27.41,27.6
BLL,48.57,48.86
BMC,35.69,36.37
BMS,25.0,25.12
BMY,22.05,22.26
BNI,77.44,78.85
BRCM,28.45,28.63
BRL,49.13,49.21
BSC,84.11,86.72
BSX,10.11,10.01
BTU,34.92,35.2
BUD,47.74,47.7
BXP,61.15,61.6
C,4.4,4.52
CA,21.24,21.39
CAG,21.07,21.41
CAH,26.26,26.25
CAM,35.69,35.92
CAT,48.68,48.83
CB,48.98,49.47
CBE,36.78,36.37
CBG,10.73,10.76
CBH,37.67,38.01
CBS,11.37,11.49
CC,4.76,4.87
CCE,20.27,20.58
CCL,32.32,32.45
CCU,31.35,32.14
CEG,31.17,30.69
CELG,54.35,54.0
CFC,6.85,6.96
CHK,25.74,26.7
CHRW,56.15,56.27
CI,27.53,27.82
CIEN,14.74,14.66
CINF,25.27,25.51
CIT,24.22,25.39
CL,75.54,76.84
CLX,57.66,57.6
CMA,27.82,28.78
CMCSA,15.79,15.24
CME,288.88,292.788
CMI,42.34,42.54
CMS,13.14,13.21
CNP,12.2,12.22
CNX,42.48,43.04
COF,32.74,33.19
COH,31.37,31.08
COL,48.62,48.15
COP,45.2,46.8
COST,55.73,56.47
COV,43.55,44.2
CPB,31.9,31.88
CPWR,7.07,6.96
CSC,51.05,50.74
CSCO,22.9,22.67
CSX,41.22,41.65
CTAS,28.9,29.05
CTL,33.3,32.62
CTSH,36.92,37.53
CTX,23.26,23.83
CTXS,37.56,37.95
CVG,9.45,9.52
CVH,19.62,19.0
CVS,35.72,35.32
CVX,68.22,68.14
CZN,11.07,11.49
D,33.7,33.49
DD,30.27,30.54
DDR,38.97,40.58
DDS,16.07,16.26
DE,40.72,41.13
DELL,15.0,15.04
DF,18.05,18.77
DFS,15.76,15.33
DGX,51.59,52.08
DHI,10.83,10.53
DHR,64.89,64.74
DIS,27.05,27.21
DOV,36.75,36.79
DOW,23.78,23.63
DRI,32.86,33.2
DTE,34.6,34.04
DTV,27.35,27.1
DUK,15.55,15.38
DVN,63.57,64.5
DYN,2.27,2.38
EBAY,22.84,22.7
