A,29.05,29.63
AA,13.46,13.76
AAPL,206.07,207.0
ABC,24.51,24.28
ABI,32.37,32.86
ABK,11.25,12.41
ABT,53.62,53.31
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,55.74,55.94
ADBE,36.6,36.9
ADI,28.17,28.19
ADM,31.81,32.2
ADP,43.8,44.01
ADSK,27.24,27.0
AEE,25.78,25.89
AEP,32.1,31.96
AES,13.63,13.3
AET,29.46,29.27
AFL,45.28,45.24
AGN,59.54,60.06
AIG,35.84,36.1
AIV,13.85,13.74
AIZ,31.42,31.23
AKAM,24.83,24.75
ALL,29.34,29.2
ALTR,21.34,21.49
AMAT,12.98,12.94
AMD,6.37,6.62
AMGN,56.02,56.28
AMP,38.59,38.32
AMT,40.34,41.14
AMZN,131.31,131.25
AN,18.82,18.59
ANF,41.48,41.27
AOC,42.93,43.36
APA,99.41,100.62
APC,63.97,63.74
APD,84.35,84.5
APOL,57.0,56.39
ASH,46.29,46.43
ATI,34.15,34.97
AVB,74.81,72.84
AVP,36.12,36.12
AVY,39.69,40.02
AW,10.66,10.77
AXP,41.28,41.36
AYE,22.67,22.6
AZO,141.75,142.62
BA,52.42,52.53
BAC,15.81,15.77
BAX,54.84,54.94
BBBY,37.52,37.4
BBT,24.65,24.91
BBY,42.63,42.2
BC,16.47,16.89
BCR,81.81,81.84
BDK,63.19,62.73
BDX,73.29,73.81
BEN,113.62,115.6
BF.B,51.04,51.45
BHI,43.31,43.06
BIG,25.86,25.28
BIIB,46.21,46.048
BJS,19.7,19.73
BK,27.0,26.93
BLL,50.9,51.32
BMC,39.37,39.45
BMS,28.9,28.86
BMY,24.4,24.23
BNI,98.05,98.05
BRCM,30.05,30.15
BRL,49.13,49.21
BSC,84.11,86.72
BSX,8.33,8.27
BTU,45.76,47.04
BUD,47.74,47.7
BXP,67.07,65.93
C,4.17,4.24
CA,22.18,22.36
CAG,22.45,22.45
CAH,31.5,31.49
CAM,41.3,41.37
CAT,60.05,59.88
CB,50.93,50.99
CBE,43.34,43.56
CBG,11.47,11.61
CBH,37.67,38.01
CBS,13.76,13.85
CC,4.76,4.87
CCE,20.54,20.73
CCL,32.85,32.74
CCU,31.35,32.14
CEG,32.41,32.12
CELG,53.66,55.25
CFC,6.85,6.96
CHK,25.1,24.3
CHRW,58.26,58.6
CI,30.95,30.59
CIEN,26.16,26.67
CINF,25.95,25.91
CIT,24.22,25.39
CL,82.36,82.84
CLX,60.0,60.21
CMA,28.41,28.76
CMCSA,15.81,15.51
CME,319.0,322.04
CMI,48.78,48.51
CMS,15.13,14.71
CNP,12.92,12.88
CNX,48.32,49.73
COF,39.75,40.5
COH,36.0,34.48
COL,53.69,53.75
COP,53.54,53.69
COST,60.95,60.62
COV,43.55,44.2
CPB,33.56,33.58
CPWR,7.55,7.57
CSC,55.04,55.16
CSCO,23.89,24.09
CSX,49.52,50.02
CTAS,28.74,28.93
CTL,34.8,34.78
CTSH,45.35,45.71
CTX,23.26,23.83
CTXS,38.99,39.64
CVG,14.93,14.97
CVH,23.74,23.68
CVS,30.16,30.44
CVX,78.45,78.81
CZN,11.07,11.49
D,37.06,37.25
DD,34.32,35.29
DDR,38.97,40.58
DDS,16.07,16.26
DE,49.14,49.15
DELL,15.9,15.95
DF,16.29,16.04
DFS,16.08,15.92
DGX,59.4,59.07
DHI,12.17,12.14
DHR,72.96,73.36
DIS,30.27,30.87
DOV,42.62,42.57
DOW,28.72,29.42
DRI,32.78,32.48
DTE,40.3,40.21
DTV,30.27,30.93
DUK,16.2,16.19
DVN,71.58,70.62
DYN,8.1,8.08
EBAY,23.67,23.65
ECL,46.15,46.36
ED,41.9,42.09
EDS,18.75,19.05
EFX,29.39,29.28
EIX,33.55,33.56
EK,4.2,4.27
EL,48.67,49.01
EMC,17.19,17.24
EMN,60.27,59.68
EMR,42.43,42.61
EOG,90.13,89.98
EP,10.31,10.06
EQ,43.91,44.26
EQR,32.16,31.81
ERTS,18.14,17.85
ESRX,85.92,86.09
ESV,56.7,58.19
ETFC,1.55,1.55
ETN,65.26,64.6
ETR,79.68,79.42
EXC,47.45,47.06
EXPD,32.77,33.21
EXPE,23.91,24.96
F,8.78,8.98
FCX,83.96,85.36
FDO,30.13,29.89
FDX,84.68,85.26
FE,42.57,42.65
FHN,12.25,12.36
FII,27.91,27.69
FIS,22.65,22.58
FISV,48.45,48.73
FITB,9.75,9.9
FLR,44.83,45.37
FNM,28.0,28.27
FO,40.57,40.44
FPL,52.06,51.54
FRE,25.53,26.18
FRX,28.89,28.98
GAS,39.74,39.98
GCI,11.49,11.41
GD,68.26,67.94
GE,15.96,16.02
GENZ,49.77,50.32
GGP,34.8,37.37
GILD,47.34,47.49
GIS,67.73,67.57
GLW,16.64,16.96
GM,23.6,24.2
GME,24.32,23.97
GNW,11.5,11.59
GOOG,574.06,577.49
GPC,37.15,37.11
GPS,22.34,22.31
GR,60.32,61.0
GS,177.01,176.6
GT,14.52,14.59
GWW,101.14,101.43
HAL,31.58,31.75
HAR,37.11,37.42
HAS,30.29,29.86
HBAN,3.75,3.81
HCBK,13.44,13.49
HD,27.1,26.99
HES,58.47,58.38
HIG,25.09,25.37
HNZ,42.15,42.34
HOG,27.97,28.37
HON,39.59,39.61
HOT,34.47,33.99
HPC,18.13,18.74
HPQ,50.36,51.32
HRB,20.45,20.68
HSP,48.235,48.15
HST,10.9,10.71
HSY,38.67,38.41
HUM,41.28,41.11
IACI,21.6,22.06
IBM,127.43,128.63
ICE,110.56,109.27
IFF,41.39,41.59
IGT,20.8,20.49
INTC,20.09,20.32
INTU,30.27,30.34
IP,25.33,25.19
IPG,6.93,6.86
IR,39.32,40.39
ITT,53.65,53.06
ITW,51.1,50.6
JAVA,8.65,8.7
JBL,14.41,14.42
JCI,27.96,28.3
JCP,31.09,29.86
JDSU,7.85,7.73
JEC,40.89,38.88
JNJ,61.96,62.17
JNPR,25.87,25.81
JNS,13.93,14.04
JNY,15.13,15.02
JPM,42.92,43.16
JWN,34.91,34.82
K,53.5,53.4
KBH,24.01,24.99
KEY,5.6,5.75
KFT,27.63,27.64
KG,11.41,11.29
KIM,12.77,12.57
KLAC,33.51,33.8
KMB,64.56,65.28
KO,56.64,56.87
KR,23.38,23.07
KSS,56.04,55.42
LEG,20.25,20.12
LEH,53.51,55.57
LEN,14.59,14.52
LH,73.65,74.19
LIZ,18.05,18.41
LLL,79.2,79.34
LLTC,27.46,27.61
LLY,35.89,35.94
LM,31.26,31.3
LMT,76.86,76.31
LNC,24.45,24.69
LOW,21.6,21.48
LSI,5.71,5.85
LTD,18.29,18.03
LTR,42.95,43.68
LUK,22.86,22.99
LUV,9.32,9.16
LXK,26.91,26.32
M,17.95,17.64
MAR,27.6,27.37
MAS,14.62,14.68
MAT,20.47,20.67
MBI,12.4,14.58
MCD,64.34,63.57
MCHP,26.915,27.11
MCK,64.23,63.74
MCO,24.09,23.65
MDP,29.03,29.4
MDT,39.38,40.2
MER,52.37,54.42
MET,35.05,35.58
MHP,31.59,31.85
MHS,62.05,61.75
MI,5.27,5.35
MIL,68.53,68.6
MKC,36.11,36.18
MMC,23.93,23.8
MMM,77.89,78.78
MNST,28.07,28.48
MO,19.26,19.24
MOLX,20.12,20.21
MON,74.94,77.33
MOT,8.65,8.85
MRK,33.8,34.29
MRO,34.86,34.9
MS,34.1,33.47
MSFT,29.5,30.0
MTB,63.47,63.51
MTG,14.99,15.98
MTW,41.0,42.08
MU,7.62,7.72
MUR,60.97,60.53
MWV,26.4,26.48
MYL,17.79,17.89
NBL,67.74,67.06
NBR,22.53,22.36
NCC,16.8,17.24
NE,48.9,49.93
NEM,51.69,52.82
NI,14.05,14.12
NKE,65.89,64.96
NOC,55.92,56.03
NOV,45.56,46.13
NOVL,4.08,4.1
NSC,51.38,51.68
NSM,14.43,14.44
NTAP,29.51,29.72
NTRS,47.99,48.59
NUE,41.74,42.23
NVDA,13.74,13.73
NVLS,22.09,22.17
NWL,14.77,14.7
NWS.A,19.1,19.48
NYT,9.5,9.55
NYX,26.53,26.48
ODP,6.86,6.61
OMC,36.87,37.26
OMX,23.64,23.22
ORCL,22.69,22.8
OXY,84.13,84.05
PAYX,31.23,31.56
PBG,37.91,38.05
PBI,25.06,25.07
PCAR,39.36,39.38
PCG,42.66,42.23
PCL,34.46,34.39
PCP,106.15,107.01
PDCO,26.02,25.79
PEG,31.67,31.62
PEP,62.42,62.6
PFE,17.85,17.94
PFG,26.57,27.12
PG,62.18,62.31
PGN,38.64,38.34
PGR,17.1,17.18
PH,56.84,56.09
PHM,9.76,9.6
PKI,19.73,19.9
PLD,14.16,13.81
PLL,34.92,34.62
PNC,54.95,55.29
PNW,33.64,33.47
POM,15.78,15.74
PPG,61.13,61.26
PPL,30.71,30.55
PRU,48.84,49.95
PSA,80.76,79.91
PTV,24.07,23.79
PX,83.86,84.89
Q,3.77,3.81
QCOM,45.52,45.99
QLGC,19.41,19.54
R,43.53,43.15
RAI,51.01,51.08
RDC,26.9,27.31
RF,4.92,5.18
RHI,24.25,24.22
RIG,137.96,140.65
RL,81.82,80.28
ROH,54.14,55.4
ROK,45.18,45.19
RRC,48.89,48.72
RRD,21.69,21.77
RSH,19.76,19.2
RTN,49.64,50.21
RX,21.44,21.43
S,3.55,3.7
SAF,47.64,47.95
SBUX,21.91,21.99
SCHW,18.55,18.79
SE,19.37,19.37
SEE,22.4,22.53
SGP,21.28,21.96
SHLD,76.83,76.32
SHW,60.99,60.78
SIAL,55.61,55.81
SII,28.63,26.86
SLB,67.3,67.09
SLE,11.93,12.2
SLM,10.41,10.75
SNA,38.4,38.15
SNDK,21.51,21.59
SO,31.96,31.77
SOV,11.6,11.75
SPG,73.23,72.18
SPLS,22.94,22.79
SRE,52.59,52.96
SSP,42.59,42.98
STI,20.84,21.86
STJ,34.37,34.67
STR,42.94,42.56
STT,41.03,41.86
STZ,17.11,17.25
SUN,26.42,26.28
SVU,15.72,15.7
SWK,51.11,50.44
SWY,23.32,23.07
SYK,49.32,49.34
SYMC,17.68,17.82
SYY,27.28,27.35
T,26.3,26.28
TAP,46.19,46.1
TDC,30.39,30.06
TE,14.8,14.86
TEG,38.69,38.72
TEL,34.73,34.68
TER,9.06,9.18
TEX,67.93,69.1
TGT,50.48,48.77
THC,5.55,5.47
TIE,10.19,10.33
TIF,42.84,42.67
TJX,38.67,38.91
TLAB,6.15,5.96
TMK,43.73,43.87
TMO,45.46,46.14
TROW,50.8,50.67
TRV,53.35,53.15
TSN,13.02,13.01
TSO,13.72,13.51
TSS,17.57,17.43
