A,35.09,34.49
AA,31.75,30.46
AAPL,172.55,166.19
ABC,41.29,41.32
ABI,36.87,36.43
ABK,11.25,12.41
ABT,58.12,59.01
ACAS,22.34,21.8
ACE,52.73,52.75
ACS,53.91,53.25
ADBE,43.91,42.85
ADI,28.36,27.59
ADM,25.52,24.91
ADP,44.92,45.13
ADSK,36.27,35.43
AEE,42.01,41.28
AEP,39.55,39.37
AES,15.35,14.77
AET,44.09,43.23
AFL,57.53,57.5
AGN,56.73,55.35
AIG,22.2,21.96
AIV,36.2,35.47
AIZ,58.7,57.75
AKAM,22.85,21.83
ALL,45.63,45.2
ALTR,23.14,22.37
AMAT,18.25,17.8
AMD,6.37,6.34
AMGN,63.86,62.51
AMP,45.94,45.06
AMT,42.13,41.16
AMZN,83.16,81.41
AN,11.66,12.02
ANF,53.39,55.34
AOC,48.02,47.51
APA,111.0,106.34
APC,59.54,59.68
APD,93.35,91.09
APOL,64.83,64.03
ASH,41.13,41.0
ATI,49.01,46.75
AVB,102.69,99.92
AVP,43.21,43.32
AVY,48.79,48.98
AW,13.72,13.72
AXP,40.75,40.63
AYE,45.59,43.23
AZO,139.24,138.31
BA,67.0,65.87
BAC,32.73,32.63
BAX,68.31,69.79
BBBY,31.25,31.6
BBT,31.06,30.82
BBY,45.52,45.79
BC,16.47,16.89
BCR,93.83,94.49
BDK,64.32,63.74
BDX,88.05,87.63
BEN,105.01,105.22
BF.B,73.91,72.19
BHI,77.23,76.39
BIG,30.03,30.22
BIIB,51.68,50.34
BJS,26.05,25.4
BK,35.5,34.83
BLL,46.14,45.81
BMC,32.81,33.11
BMS,28.06,28.5
BMY,21.37,21.53
BNI,109.07,105.26
BRCM,24.65,23.77
BRL,67.55,67.27
BSC,84.11,86.72
BSX,12.63,12.69
BTU,60.43,55.42
BUD,67.94,68.03
BXP,104.48,104.35
C,19.63,19.11
CA,24.29,23.71
CAG,21.43,21.46
CAH,55.57,55.57
CAM,44.98,44.38
CAT,71.5,69.08
CB,48.74,47.98
CBE,48.16,47.6
CBG,13.34,13.29
CBH,37.67,38.01
CBS,16.4,16.4
CC,4.76,4.87
CCE,17.26,17.68
CCL,38.06,39.13
CCU,31.35,32.14
CEG,66.71,65.98
CELG,70.4,68.44
CFC,6.85,6.96
CHK,46.15,45.24
CHRW,53.5,52.04
CI,41.89,41.87
CIEN,17.42,17.24
CINF,30.0,30.23
CIT,10.69,10.37
CL,76.58,76.72
CLX,59.84,60.39
CMA,28.83,29.16
CMCSA,21.52,21.16
CME,343.25,338.09
CMI,66.79,63.61
CMS,14.19,13.61
CNP,15.95,15.69
CNX,65.01,61.92
COF,45.47,44.92
COH,29.29,29.06
COL,53.38,52.94
COP,80.39,79.0
COST,68.23,68.26
COV,54.38,54.19
CPB,37.09,37.41
CPWR,11.58,11.56
CSC,47.22,45.91
CSCO,24.46,23.75
CSX,65.49,62.29
CTAS,31.59,31.11
CTL,39.0,39.03
CTSH,30.0,29.22
CTX,16.77,16.42
CTXS,30.87,30.03
CVG,14.83,15.72
CVH,35.93,35.06
CVS,37.07,37.27
CVX,84.49,83.29
CZN,11.07,11.49
D,43.92,43.1
DD,45.05,45.31
DDR,33.84,34.37
DDS,13.02,13.05
DE,70.68,68.71
DELL,21.9,20.83
DF,24.03,24.39
DFS,16.73,17.11
DGX,54.6,54.35
DHI,12.91,12.87
DHR,82.25,81.49
DIS,32.74,32.44
DOV,50.39,49.18
DOW,34.61,34.35
DRI,29.75,29.78
DTE,42.13,41.8
DTV,28.8,27.62
DUK,17.52,17.34
DVN,98.88,96.01
DYN,5.91,5.7
EBAY,25.32,24.07
ECL,46.32,46.16
ED,40.82,41.27
EDS,18.75,19.05
EFX,35.76,35.74
EIX,46.47,45.41
EK,16.42,15.48
EL,50.39,49.7
EMC,15.45,14.75
EMN,61.13,60.15
EMR,47.48,46.82
EOG,98.92,95.91
EP,16.45,15.47
EQ,47.21,47.14
EQR,42.76,42.41
ERTS,49.5,48.97
ESRX,74.0,73.03
ESV,65.1,62.8
ETFC,3.26,3.25
ETN,74.26,72.04
ETR,104.01,100.12
EXC,76.62,74.08
EXPD,37.36,36.14
EXPE,18.06,17.65
F,4.67,4.51
FCX,84.83,83.05
FDO,25.25,25.01
FDX,86.08,84.67
FE,73.05,71.27
FHN,11.9,11.69
FII,34.11,34.48
FIS,22.12,22.06
FISV,52.82,51.63
FITB,16.5,16.26
FLR,80.71,73.51
FNM,7.5,7.43
FO,59.72,59.33
FPL,60.61,59.0
FRE,5.2,5.18
FRX,35.95,36.27
GAS,46.13,46.3
GCI,18.07,17.38
GD,93.03,92.56
GE,28.54,28.53
GENZ,79.39,77.84
GGP,26.57,25.74
GILD,51.69,50.28
GIS,66.3,67.42
GLW,20.8,19.5
GM,10.47,10.65
GME,44.34,45.38
GNW,16.39,16.17
GOOG,477.12,465.25
GPC,42.95,42.62
GPS,19.75,19.61
GR,52.53,51.42
GS,167.5,165.32
GT,20.03,20.44
GWW,91.83,91.64
HAL,42.36,42.74
HAR,33.95,34.25
HAS,37.64,38.02
HBAN,7.65,7.86
HCBK,18.77,18.5
HD,27.65,28.07
HES,102.75,101.57
HIG,64.26,64.35
HNZ,50.41,52.05
HOG,40.49,40.83
HON,50.67,50.2
HOT,36.92,36.59
HPC,21.85,21.7
HPQ,47.18,46.0
HRB,26.0,25.56
HSP,40.61,39.8
HST,14.83,14.4
HSY,36.47,36.76
HUM,46.79,45.44
IACI,21.6,22.06
IBM,122.87,118.41
ICE,89.27,91.97
IFF,40.37,39.97
IGT,21.81,22.0
INTC,23.35,22.58
INTU,30.65,30.46
IP,27.18,26.95
IPG,9.55,9.34
IR,37.32,36.51
ITT,64.62,63.16
ITW,50.05,49.53
JAVA,9.21,9.0
JBL,17.23,16.15
JCI,31.48,31.39
JCP,39.9,40.63
JDSU,10.3,10.2
JEC,73.86,70.47
JNJ,71.09,71.73
JNPR,26.21,25.0
JNS,27.53,27.03
JNY,20.03,20.51
JPM,39.56,38.99
JWN,31.78,31.6
K,54.83,55.38
KBH,21.21,21.35
KEY,12.55,12.6
KFT,31.84,31.7
KG,11.45,11.42
KIM,37.59,37.18
KLAC,37.71,36.46
KMB,62.51,62.88
KO,52.22,51.96
KR,28.0,27.8
KSS,50.37,51.04
LEG,22.5,22.57
LEH,17.45,16.13
LEN,13.51,13.53
LH,73.49,73.81
